起点ID,起点类型,关系名称,终点ID,终点类型,示例
8e8011f614fb,诗文实体,具有主题,8072b65c0dd66971,主题实体,泊秦淮 → 具有主题 → 咏史
e4cd80aceb52,诗文实体,具有主题,8072b65c0dd66971,主题实体,夏日绝句 → 具有主题 → 咏史
3fb397218a1e,诗文实体,具有主题,8072b65c0dd66971,主题实体,赤壁 → 具有主题 → 咏史
17a86f6c536a,诗文实体,具有主题,8072b65c0dd66971,主题实体,桂枝香·金陵怀古 → 具有主题 → 咏史
2f3e1e0a34bb,诗文实体,具有主题,8072b65c0dd66971,主题实体,黍离 → 具有主题 → 咏史
1abc932ae63c,诗文实体,具有主题,8072b65c0dd66971,主题实体,西塞山怀古 → 具有主题 → 咏史
5f118f979884,诗文实体,具有主题,8072b65c0dd66971,主题实体,蝶恋花·出塞 → 具有主题 → 咏史
8cd2e7482da9,诗文实体,具有主题,8072b65c0dd66971,主题实体,正气歌 → 具有主题 → 咏史
f901ff46c060,诗文实体,具有主题,8072b65c0dd66971,主题实体,题乌江亭 → 具有主题 → 咏史
ccf0369362c7,诗文实体,具有主题,8072b65c0dd66971,主题实体,过华清宫绝句三首 → 具有主题 → 咏史
ac6684b5da86,诗文实体,具有主题,8072b65c0dd66971,主题实体,长安古意 → 具有主题 → 咏史
5f6cff2b82eb,诗文实体,具有主题,8072b65c0dd66971,主题实体,咏史八首·其二 → 具有主题 → 咏史
c5d649eab603,诗文实体,具有主题,8072b65c0dd66971,主题实体,过华清宫绝句三首·其一 → 具有主题 → 咏史
f84986dafb2d,诗文实体,具有主题,0ceca6769883de9d,主题实体,陈情表 → 具有主题 → 散文
7d4f2ada5537,诗文实体,具有主题,0ceca6769883de9d,主题实体,渔父 → 具有主题 → 散文
9d8cc068c549,诗文实体,具有主题,0ceca6769883de9d,主题实体,留侯论 → 具有主题 → 散文
c7e28ca4629f,诗文实体,具有主题,0ceca6769883de9d,主题实体,与山巨源绝交书 → 具有主题 → 散文
4f5e854b1169,诗文实体,具有主题,0ceca6769883de9d,主题实体,与元九书 → 具有主题 → 散文
84b55ca77e82,诗文实体,具有主题,0ceca6769883de9d,主题实体,北山移文 → 具有主题 → 散文
e6ea5cd95b75,诗文实体,具有主题,0ceca6769883de9d,主题实体,童趣 → 具有主题 → 散文
3854be8a3c3a,诗文实体,具有主题,0ceca6769883de9d,主题实体,传是楼记 → 具有主题 → 散文
7f757b819625,诗文实体,具有主题,0ceca6769883de9d,主题实体,答苏武书 → 具有主题 → 散文
d706382841ad,诗文实体,具有主题,0ceca6769883de9d,主题实体,观潮 → 具有主题 → 散文
ae9e8f298c16,诗文实体,具有主题,0ceca6769883de9d,主题实体,黄州快哉亭记 → 具有主题 → 散文
b15a0fbcdf44,诗文实体,具有主题,0ceca6769883de9d,主题实体,与友人书 → 具有主题 → 散文
7d7c1c66dac1,诗文实体,具有主题,0ceca6769883de9d,主题实体,丰乐亭记 → 具有主题 → 散文
13f9e8898fa0,诗文实体,具有主题,0ceca6769883de9d,主题实体,室语 → 具有主题 → 散文
cc644731934b,诗文实体,具有主题,0ceca6769883de9d,主题实体,秋灯琐忆 → 具有主题 → 散文
86d38508c01e,诗文实体,具有主题,0ceca6769883de9d,主题实体,寒花葬志 → 具有主题 → 散文
2e04bce273e8,诗文实体,具有主题,0ceca6769883de9d,主题实体,虎丘记 → 具有主题 → 散文
330ef1263980,诗文实体,具有主题,0ceca6769883de9d,主题实体,李氏山房藏书记 → 具有主题 → 散文
c0a761477b1e,诗文实体,具有主题,0ceca6769883de9d,主题实体,敌戒 → 具有主题 → 散文
f49d2a146353,诗文实体,具有主题,0ceca6769883de9d,主题实体,非非堂记 → 具有主题 → 散文
f82821b9d569,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,声声慢·寻寻觅觅 → 具有主题 → 闺怨
b7f6fef5bb0b,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,一剪梅·红藕香残玉簟秋 → 具有主题 → 闺怨
85e93138ed65,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,木兰花·拟古决绝词柬友 → 具有主题 → 闺怨
cd236de1e210,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,武陵春·春晚 → 具有主题 → 闺怨
c7a0f08d98cd,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,氓 → 具有主题 → 闺怨
826758a2d666,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,一剪梅·雨打梨花深闭门 → 具有主题 → 闺怨
902b7c60788a,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,蝶恋花·槛菊愁烟兰泣露 → 具有主题 → 闺怨
b827b3f18b38,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,蝶恋花·庭院深深深几许 → 具有主题 → 闺怨
91843a09f605,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,菩萨蛮·小山重叠金明灭 → 具有主题 → 闺怨
ed5d95fe49c7,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,子夜吴歌·秋歌 → 具有主题 → 闺怨
fe34d4125f89,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,玉楼春·别后不知君远近 → 具有主题 → 闺怨
6e0fcfd7a813,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,望江南·梳洗罢 → 具有主题 → 闺怨
bea0a298570b,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,闺怨 → 具有主题 → 闺怨
33c39ef42500,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,有所思 → 具有主题 → 闺怨
33daedbc42a1,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,佳人 → 具有主题 → 闺怨
8c0328c5fee7,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,菩萨蛮·回文夏闺怨 → 具有主题 → 闺怨
0ff2c1abc208,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,摊破浣溪沙·菡萏香销翠叶残 → 具有主题 → 闺怨
fe6a8d52e5ad,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,君子于役 → 具有主题 → 闺怨
f1ed977962de,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,青青河畔草 → 具有主题 → 闺怨
76204c44352b,诗文实体,具有主题,6f1be7e5f659d7fa,主题实体,蝶恋花·梦入江南烟水路 → 具有主题 → 闺怨
ee16df5673bc,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,将进酒 → 具有主题 → 抒情
3aed26d1fa99,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,春江花月夜 → 具有主题 → 抒情
ce802de625e5,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,滕王阁序 → 具有主题 → 抒情
f3d6556dbcad,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,岳阳楼记 → 具有主题 → 抒情
d59ec5d6c91c,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,蜀道难 → 具有主题 → 抒情
eeb217f8cb2d,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,登高 → 具有主题 → 抒情
e83cadaaf394,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,鹊桥仙·纤云弄巧 → 具有主题 → 抒情
169ff9fbafcb,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,三五七言 → 具有主题 → 抒情
44ba4afb80db,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,山居秋暝 → 具有主题 → 抒情
1921957e6e83,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,锦瑟 → 具有主题 → 抒情
9822debcdc64,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,破阵子·为陈同甫赋壮词以寄之 → 具有主题 → 抒情
69a11cbab0b4,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,蝶恋花·春景 → 具有主题 → 抒情
202a800b9239,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,沁园春·雪 → 具有主题 → 抒情
b8148e70fea6,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,望江南·超然台作 → 具有主题 → 抒情
3185407c5519,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,月下独酌·其一 → 具有主题 → 抒情
630c04c81858,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,观沧海 → 具有主题 → 抒情
987458864738,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,归去来兮辞 → 具有主题 → 抒情
07be0fb0e7a4,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,浪淘沙令·帘外雨潺潺 → 具有主题 → 抒情
5cbf5b7be38f,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,醉翁亭记 → 具有主题 → 抒情
62280919c9c5,诗文实体,具有主题,e81bd3fab17a6e46,主题实体,闻王昌龄左迁龙标遥有此寄 → 具有主题 → 抒情
170df91879a2,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,清平调·其一 → 具有主题 → 赞美
6c1ea9b7dd44,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,陋室铭 → 具有主题 → 赞美
ba8834731905,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,侠客行 → 具有主题 → 赞美
625762a4b089,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,蜀相 → 具有主题 → 赞美
2d6b0c83a500,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,木兰诗 → 具有主题 → 赞美
f08f2f570c7d,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,定风波·南海归赠王定国侍人寓娘 → 具有主题 → 赞美
4830155d39b2,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,无衣 → 具有主题 → 赞美
22e73d066e9d,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,客中作 → 具有主题 → 赞美
ee72baa043c8,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,渔歌子·西塞山前白鹭飞 → 具有主题 → 赞美
5472fd05f090,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,烛之武退秦师 → 具有主题 → 赞美
f996111bff75,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,敕勒歌 → 具有主题 → 赞美
52940038c6ee,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,献钱尚父 → 具有主题 → 赞美
ad4d98d510ea,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,走马川行奉送封大夫出师西征 → 具有主题 → 赞美
c097c9be570d,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,惠州一绝 → 具有主题 → 赞美
0f6ad3fb3d95,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,画鸡 → 具有主题 → 赞美
709b2d5c7ebf,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,赠孟浩然 → 具有主题 → 赞美
a24c4f626d63,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,咏雪 → 具有主题 → 赞美
1d296ceb44c3,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,五柳先生传 → 具有主题 → 赞美
6d92137e47bc,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,春日忆李白 → 具有主题 → 赞美
0bd6e40d1ee5,诗文实体,具有主题,6f6ae4e3c94cf050,主题实体,秋词二首 → 具有主题 → 赞美
9936770100ef,诗文实体,具有主题,79f13381414de280,主题实体,咏柳 → 具有主题 → 咏柳
f08c341659b7,诗文实体,具有主题,79f13381414de280,主题实体,兰陵王·柳 → 具有主题 → 咏柳
a0290f719b42,诗文实体,具有主题,79f13381414de280,主题实体,咏柳 → 具有主题 → 咏柳
f4ff6f3abcbc,诗文实体,具有主题,79f13381414de280,主题实体,杨柳枝词 → 具有主题 → 咏柳
853e2d78af4a,诗文实体,具有主题,79f13381414de280,主题实体,柳 → 具有主题 → 咏柳
7d9b2c7efa2a,诗文实体,具有主题,79f13381414de280,主题实体,赋得江边柳 → 具有主题 → 咏柳
3377b5463bcc,诗文实体,具有主题,79f13381414de280,主题实体,新柳 → 具有主题 → 咏柳
40927edc1744,诗文实体,具有主题,79f13381414de280,主题实体,金明池·咏寒柳 → 具有主题 → 咏柳
9488a9c708f6,诗文实体,具有主题,79f13381414de280,主题实体,柳 → 具有主题 → 咏柳
f75506a56bb6,诗文实体,具有主题,79f13381414de280,主题实体,杨柳枝八首·其七 → 具有主题 → 咏柳
f17a31e56b85,诗文实体,具有主题,79f13381414de280,主题实体,洞仙歌·咏柳 → 具有主题 → 咏柳
512bcd4b930a,诗文实体,具有主题,79f13381414de280,主题实体,江边柳 → 具有主题 → 咏柳
75d03e6c3642,诗文实体,具有主题,79f13381414de280,主题实体,柳枝词 → 具有主题 → 咏柳
709ca73400bf,诗文实体,具有主题,79f13381414de280,主题实体,题柳 → 具有主题 → 咏柳
9c02bd36e43b,诗文实体,具有主题,79f13381414de280,主题实体,赠柳 → 具有主题 → 咏柳
3809ce77a757,诗文实体,具有主题,79f13381414de280,主题实体,醉桃源·柳 → 具有主题 → 咏柳
1277187530eb,诗文实体,具有主题,79f13381414de280,主题实体,卜算子·新柳 → 具有主题 → 咏柳
8e39e3738cdc,诗文实体,具有主题,79f13381414de280,主题实体,淡黄柳·咏柳 → 具有主题 → 咏柳
68484f63f21d,诗文实体,具有主题,79f13381414de280,主题实体,新柳 → 具有主题 → 咏柳
baf1f5e8d15b,诗文实体,具有主题,79f13381414de280,主题实体,花心动·柳 → 具有主题 → 咏柳
c743b1310a1c,诗文实体,具有主题,a25661f0fb2a8205,主题实体,劝学 → 具有主题 → 读书
183d69f50755,诗文实体,具有主题,a25661f0fb2a8205,主题实体,长歌行 → 具有主题 → 读书
51c560529d2a,诗文实体,具有主题,a25661f0fb2a8205,主题实体,冬夜读书示子聿 → 具有主题 → 读书
fc41cc295b54,诗文实体,具有主题,a25661f0fb2a8205,主题实体,和董传留别 → 具有主题 → 读书
6fb0a58e157c,诗文实体,具有主题,a25661f0fb2a8205,主题实体,送东阳马生序 → 具有主题 → 读书
4c1364cb1da5,诗文实体,具有主题,a25661f0fb2a8205,主题实体,观书有感·其一 → 具有主题 → 读书
6a23fa2dab40,诗文实体,具有主题,a25661f0fb2a8205,主题实体,劝学 → 具有主题 → 读书
85ebee46dc2c,诗文实体,具有主题,a25661f0fb2a8205,主题实体,劝学诗 → 具有主题 → 读书
87cc93edceb0,诗文实体,具有主题,a25661f0fb2a8205,主题实体,孙权劝学 → 具有主题 → 读书
a23349cddf1e,诗文实体,具有主题,a25661f0fb2a8205,主题实体,劝学诗 → 具有主题 → 读书
42a35d95ff08,诗文实体,具有主题,a25661f0fb2a8205,主题实体,劝学 → 具有主题 → 读书
dd1c97accf6e,诗文实体,具有主题,a25661f0fb2a8205,主题实体,观书有感·其二 → 具有主题 → 读书
28ff51f6c406,诗文实体,具有主题,a25661f0fb2a8205,主题实体,观书 → 具有主题 → 读书
5f6d9e83cdbc,诗文实体,具有主题,a25661f0fb2a8205,主题实体,奉赠韦左丞丈二十二韵 → 具有主题 → 读书
0564d7f8b06b,诗文实体,具有主题,a25661f0fb2a8205,主题实体,白鹿洞二首·其一 → 具有主题 → 读书
e80463a9d45e,诗文实体,具有主题,a25661f0fb2a8205,主题实体,读山海经·其一 → 具有主题 → 读书
b24ec2f5cfac,诗文实体,具有主题,a25661f0fb2a8205,主题实体,读书有所见作 → 具有主题 → 读书
04f7c4ccfa13,诗文实体,具有主题,a25661f0fb2a8205,主题实体,古人谈读书 → 具有主题 → 读书
8074b3dafa95,诗文实体,具有主题,a25661f0fb2a8205,主题实体,读书要三到 → 具有主题 → 读书
0b13effda1b9,诗文实体,具有主题,a25661f0fb2a8205,主题实体,绝句·书当快意读易尽 → 具有主题 → 读书
0ff2c1abc208,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,摊破浣溪沙·菡萏香销翠叶残 → 具有主题 → 秋思
197c5ff05fcb,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,清平乐·金风细细 → 具有主题 → 秋思
38eea8cb7c42,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,谢新恩·冉冉秋光留不住 → 具有主题 → 秋思
b8de18a714fd,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,点绛唇·新月娟娟 → 具有主题 → 秋思
14d0f7f4d914,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,拜星月慢·夜色催更 → 具有主题 → 秋思
f57362f88d46,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,天香·烟络横林 → 具有主题 → 秋思
b4fa01825520,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,竹马子·登孤垒荒凉 → 具有主题 → 秋思
c0e31b8bf7b1,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,浣溪沙·荷芰风轻帘幕香 → 具有主题 → 秋思
45eb9ff8539c,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,鹊踏枝·萧索清秋珠泪坠 → 具有主题 → 秋思
1b064e2039a8,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,采桑子·辘轳金井梧桐晚 → 具有主题 → 秋思
1299f53d68be,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,贺新郎·秋晓 → 具有主题 → 秋思
d2ad0a13cbfe,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,谒金门·七月既望湖上雨后作 → 具有主题 → 秋思
f8f84173d519,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,秋霁·江水苍苍 → 具有主题 → 秋思
8de1d073626d,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,玉京秋·烟水阔 → 具有主题 → 秋思
9c90bca629bb,诗文实体,具有主题,212eb1acdf8cb0e6,主题实体,老树 → 具有主题 → 秋思
ee16df5673bc,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,将进酒 → 具有主题 → 哲理
4cac23b07849,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,赤壁赋 → 具有主题 → 哲理
870828ca8aaa,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,行路难·其一 → 具有主题 → 哲理
202a800b9239,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,沁园春·雪 → 具有主题 → 哲理
5b90a9bb5230,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,饮酒·其五 → 具有主题 → 哲理
efec283b31e0,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,望岳 → 具有主题 → 哲理
f6c40e3d4893,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,酬乐天扬州初逢席上见赠 → 具有主题 → 哲理
284e20a25958,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,临江仙·滚滚长江东逝水 → 具有主题 → 哲理
eda29e11ff49,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,浣溪沙·一曲新词酒一杯 → 具有主题 → 哲理
f2f5469a6044,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,题西林壁 → 具有主题 → 哲理
a9a16104dd1b,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,浣溪沙·游蕲水清泉寺 → 具有主题 → 哲理
d78b6331098e,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,龟虽寿 → 具有主题 → 哲理
837510c0a7c4,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,把酒问月·故人贾淳令予问之 → 具有主题 → 哲理
eafb4ea8a749,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,春宵 → 具有主题 → 哲理
c90ff9ea5a71,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,登鹳雀楼 → 具有主题 → 哲理
ff66d475ee44,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,生于忧患，死于安乐 → 具有主题 → 哲理
183d69f50755,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,长歌行 → 具有主题 → 哲理
ba4626c44270,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,春日 → 具有主题 → 哲理
740f1087a38c,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,鱼我所欲也 → 具有主题 → 哲理
51c560529d2a,诗文实体,具有主题,f6851b3e6f9bdc6f,主题实体,冬夜读书示子聿 → 具有主题 → 哲理
4d795944b856,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,雨霖铃·寒蝉凄切 → 具有主题 → 离别
af279f0cdd95,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,兰亭集序 → 具有主题 → 离别
c348339f28fd,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,送友人 → 具有主题 → 离别
f433a64dd504,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,芙蓉楼送辛渐 → 具有主题 → 离别
cfa983aabd96,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,行行重行行 → 具有主题 → 离别
b7820a12ebaa,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,赋得古原草送别 → 具有主题 → 离别
63fb8f29f4a2,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,蝶恋花·阅尽天涯离别苦 → 具有主题 → 离别
a6ac390bd248,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,踏莎行·候馆梅残 → 具有主题 → 离别
6368d3d62fcd,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,送别 → 具有主题 → 离别
76c8331c8937,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,阳关曲·中秋月 → 具有主题 → 离别
33199885635a,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,金铜仙人辞汉歌 → 具有主题 → 离别
fe34d4125f89,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,玉楼春·别后不知君远近 → 具有主题 → 离别
d01bc3fbb10b,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,别云间 → 具有主题 → 离别
b4fbe7244670,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,赠别二首·其二 → 具有主题 → 离别
b1092a25a924,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,清平乐·留人不住 → 具有主题 → 离别
d9a80a0ddc8f,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,别赋 → 具有主题 → 离别
15684c1da05b,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,金陵酒肆留别 → 具有主题 → 离别
5f9038905eb7,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,无题 → 具有主题 → 离别
ce50758cd06d,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,赠李白 → 具有主题 → 离别
97cbaf7a1964,诗文实体,具有主题,ef15a49a5a1e26dd,主题实体,采桑子·恨君不似江楼月 → 具有主题 → 离别
2523dc7baa84,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,卜算子·咏梅 → 具有主题 → 梅花
e8c610c2308b,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,卜算子·咏梅 → 具有主题 → 梅花
32d2e7ebc423,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,西洲曲 → 具有主题 → 梅花
846e626d74d3,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,梅花 → 具有主题 → 梅花
e1339dc3ff03,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,山园小梅二首 → 具有主题 → 梅花
8f1be8b774c2,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,雪梅 → 具有主题 → 梅花
82fd6027caf3,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,墨梅 → 具有主题 → 梅花
8d889937d1fe,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,杂诗三首·其二 → 具有主题 → 梅花
cf482f8bf41e,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,赠范晔诗 → 具有主题 → 梅花
8482e9aeff67,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,清平乐·年年雪里 → 具有主题 → 梅花
8cacf9e0bd42,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,临江仙·梅 → 具有主题 → 梅花
d99474e71e35,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,上堂开示颂 → 具有主题 → 梅花
1ad0b1b0aa43,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,白梅 → 具有主题 → 梅花
ccff49f45809,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,西江月·梅花 → 具有主题 → 梅花
53b46be5f768,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,梅花绝句二首·其一 → 具有主题 → 梅花
1f31b0a2acae,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,梅花 → 具有主题 → 梅花
2d23b7f17f02,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,渔家傲·雪里已知春信至 → 具有主题 → 梅花
ecc9acd2b27a,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,山中雪后 → 具有主题 → 梅花
7efd4d57fa64,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,雪梅·其二 → 具有主题 → 梅花
f89e91962a3d,诗文实体,具有主题,4c4fb32e0312fc66,主题实体,寒夜 → 具有主题 → 梅花
09d31b73b44d,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,长恨歌 → 具有主题 → 叙事
c7a0f08d98cd,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,氓 → 具有主题 → 叙事
2d6b0c83a500,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,木兰诗 → 具有主题 → 叙事
31e46b58b1ff,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,郑伯克段于鄢 → 具有主题 → 叙事
076cedfce20c,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,左迁至蓝关示侄孙湘 → 具有主题 → 叙事
a8fb4f01b418,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,项脊轩志 → 具有主题 → 叙事
93ac46de573f,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,石壕吏 → 具有主题 → 叙事
977076fa07f4,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,兵车行 → 具有主题 → 叙事
0595b5ed9fb4,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,种树郭橐驼传 → 具有主题 → 叙事
5f6efd08156d,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,十五从军征 → 具有主题 → 叙事
5bb99a1c18ba,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,七月 → 具有主题 → 叙事
5750da07b0e8,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,贺新郎·同父见和再用韵答之 → 具有主题 → 叙事
d4b25931b841,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,报任安书 → 具有主题 → 叙事
2cb43139372e,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,上林赋 → 具有主题 → 叙事
1b22f2e35e37,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,正月二十日与潘郭二生出郊寻春忽记去年是日同至女王城作诗乃和前韵 → 具有主题 → 叙事
30a67e5c53be,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,从军行七首 → 具有主题 → 叙事
6d2a1b1d0245,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,点绛唇·闲倚胡床 → 具有主题 → 叙事
895874eb5568,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,秦妇吟 → 具有主题 → 叙事
5487665ffe0a,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,井底引银瓶·止淫奔也 → 具有主题 → 叙事
6f011ece9f8d,诗文实体,具有主题,0b8ceb772eaf2341,主题实体,长干行二首 → 具有主题 → 叙事
202a800b9239,诗文实体,具有主题,04d95f64df5cd772,主题实体,沁园春·雪 → 具有主题 → 写雪
444df93c9bdf,诗文实体,具有主题,04d95f64df5cd772,主题实体,白雪歌送武判官归京 → 具有主题 → 写雪
a950a04e5645,诗文实体,具有主题,04d95f64df5cd772,主题实体,湖心亭看雪 → 具有主题 → 写雪
d61bf6c27218,诗文实体,具有主题,04d95f64df5cd772,主题实体,逢雪宿芙蓉山主人 → 具有主题 → 写雪
8f1be8b774c2,诗文实体,具有主题,04d95f64df5cd772,主题实体,雪梅 → 具有主题 → 写雪
